name,url,stars,forks,language,owner,description,pushed_at,created_at,open_issues
TrueSightKiller,https://github.com/MaorSabag/TrueSightKiller,395,65,C++,MaorSabag,CPP AV/EDR Killer,2023-11-28T19:11:07Z,2023-11-27T22:46:09Z,3
esphome-ratgdo,https://github.com/ratgdo/esphome-ratgdo,395,119,C++,ratgdo,ratgdo for ESPHome,2025-03-17T21:16:44Z,2023-06-05T16:48:53Z,107
webview_universal,https://github.com/azkadev/webview_universal,394,15,C++,azkadev,Webview Flutter Cross platform,2024-04-13T05:35:04Z,2023-03-10T10:25:40Z,0
GS_ICP_SLAM,https://github.com/Lab-of-AI-and-Robotics/GS_ICP_SLAM,394,43,C++,Lab-of-AI-and-Robotics,[ECCV 2024] RGBD GS-ICP SLAM,2024-09-26T14:59:35Z,2024-03-06T10:23:58Z,27
XenosRecomp,https://github.com/hedge-dev/XenosRecomp,393,28,C++,hedge-dev,A tool for converting Xbox 360 shaders to HLSL.,2025-03-15T18:41:57Z,2024-10-16T13:41:07Z,4
llama,https://github.com/azkadev/llama,393,2,C++,azkadev,LLaMA (Language Learning for Machine Translation) adalah proyek riset yang diprakarsai oleh Facebook AI Research (FAIR) yang bertujuan untuk meningkatkan kualitas terjemahan mesin menggunakan pendekatan yang lebih alami dan berfokus pada bahasa asal.,2024-04-13T05:32:48Z,2023-03-16T13:31:22Z,0
LetMeowIn,https://github.com/Meowmycks/LetMeowIn,393,69,C++,Meowmycks,"A sophisticated, covert Windows-based credential dumper using C++ and MASM x64.",2024-07-08T15:58:37Z,2024-04-09T16:33:27Z,3
UWPSpy,https://github.com/m417z/UWPSpy,393,23,C++,m417z,An inspection tool for UWP and WinUI 3 applications. Seamlessly view and manipulate UI elements and their properties in real time.,2025-02-10T09:34:11Z,2023-05-25T23:52:27Z,2
In-Swor,https://github.com/snnxyss/In-Swor,392,36,C++,snnxyss,"永久免杀加载器移步另一个项目https://github.com/snnxyss/new_in_swor 一个简单内网渗透工具免杀 目前免杀fscan,mimikatz,frp,elevationstation,bypassuac, 一键killAV 。请使用In-Swor(x64版本)360报毒qvm20请更换exe图标资源。",2023-12-21T11:17:02Z,2023-08-04T13:26:38Z,10
ntts,https://github.com/azkadev/ntts,392,5,C++,azkadev,Neural Text To Speech Di Dart Cepat Ringan Tanpa Koneksi Internet dan bisa berjalan di cpu,2024-05-03T07:52:18Z,2023-04-17T11:24:48Z,0
mhydeath,https://github.com/zer0condition/mhydeath,390,71,C++,zer0condition,Abusing mhyprotect to kill AVs / EDRs / XDRs / Protected Processes.,2023-08-22T08:01:04Z,2023-08-22T07:15:36Z,1
onnx,https://github.com/azkadev/onnx,390,1,C++,azkadev,ONNX DART LIBRARY,2024-04-13T05:33:14Z,2023-10-20T08:30:13Z,0
miqt,https://github.com/mappu/miqt,388,18,C++,mappu,MIT-licensed Qt bindings for Go,2025-03-12T05:13:45Z,2024-08-25T03:56:19Z,40
TurboSequence,https://github.com/LukasFratzl/TurboSequence,388,76,C++,LukasFratzl,Skeletal Based GPU Crowds for UE5 🚀,2025-02-06T21:30:48Z,2024-02-13T16:10:07Z,2
icicle,https://github.com/ingonyama-zk/icicle,387,127,C++,ingonyama-zk,A hardware acceleration library for compute intensive cryptography :ice_cube:,2025-03-21T06:33:18Z,2023-03-08T11:40:36Z,19
payment_gateway,https://github.com/azkadev/payment_gateway,386,0,C++,azkadev,Full Berbagai Payment Gateway Dalam 1 Library Bisa Di Berbagai Platform Flutter Dan Dart,2024-04-13T05:33:21Z,2023-12-23T07:51:42Z,0
azkagram,https://github.com/azkadev/azkagram,386,1,C++,azkadev,AZKAGRAM Telegram Unnoficial Yang berfokus pada design + fitur yang tidak ada di Telegram Resmi,2024-04-13T05:30:58Z,2024-01-14T13:22:30Z,93
record_widget,https://github.com/azkadev/record_widget,386,0,C++,azkadev,Record Widget Flutter realtime fast and efficient and can make automation To Video,2024-05-02T22:27:55Z,2023-11-24T11:42:04Z,0
paas,https://github.com/azkadev/paas,385,0,C++,azkadev,Wip Full Open Source PAAS Platform As Services With Language Dart And Flutter Framework,2024-04-13T05:33:19Z,2023-07-23T05:49:57Z,0
game,https://github.com/azkadev/game,385,0,C++,azkadev,Wip Game Engine Library Dart And Flutter Support,2024-10-01T17:01:41Z,2023-12-19T21:02:18Z,0
ZeroEye,https://github.com/ImCoriander/ZeroEye,385,41,C++,ImCoriander,自动化找白文件，用于扫描 EXE 文件的导入表，列出导入的DLL文件，并筛选出非系统DLL，符合条件的文件将被复制到特定的 X64 或 X86 文件夹,2025-02-20T01:30:55Z,2024-04-12T13:02:04Z,0
edge,https://github.com/azkadev/edge,385,1,C++,azkadev,"Running Dart Edge Rest api on most platform (supabase, Cloudflare, vercel, netlify and more).",2024-04-13T05:31:51Z,2023-12-08T04:02:01Z,0
TakeMyRDP,https://github.com/SaadAhla/TakeMyRDP,385,63,C++,SaadAhla,"A keystroke logger targeting the Remote Desktop Protocol (RDP) related processes, It utilizes a low-level keyboard input hook, allowing it to record keystrokes in certain contexts (like in mstsc.exe and CredentialUIBroker.exe)",2023-08-02T02:23:28Z,2023-07-02T17:25:33Z,0
nokos_telegram_generator_test_dc,https://github.com/azkadev/nokos_telegram_generator_test_dc,384,0,C++,azkadev,NOKOS TELEGRAM GENERATOR TEST DC,2024-04-13T05:33:10Z,2024-01-13T04:10:02Z,0
whisper_android,https://github.com/vilassn/whisper_android,384,61,C++,vilassn,Offline Speech Recognition with OpenAI Whisper and TensorFlow Lite for Android,2025-02-12T10:17:21Z,2023-08-26T09:08:16Z,21
products_telegram_bot,https://github.com/azkadev/products_telegram_bot,384,1,C++,azkadev,"Telegram Bot General Multi Manage Group, Channel, Private ",2024-04-13T05:33:43Z,2024-01-04T03:50:17Z,0
glx_lib.cpp,https://github.com/azkadev/glx_lib.cpp,384,0,C++,azkadev,CPP Library for make program more easy with readable syntax,2024-04-13T05:32:23Z,2023-04-23T15:15:06Z,0
proxmox,https://github.com/azkadev/proxmox,384,0,C++,azkadev,,2024-05-02T22:29:02Z,2023-12-30T18:55:59Z,0
emulator,https://github.com/azkadev/emulator,384,0,C++,azkadev,,2024-04-13T05:31:54Z,2023-12-23T08:27:26Z,0
WSAOnWin10,https://github.com/Lyxot/WSAOnWin10,384,48,C++,Lyxot,Integrate Magisk root and Google Apps into WSA (Windows Subsystem for Android) and make it run on Win10 with GitHub Actions,2024-08-15T07:39:07Z,2023-06-16T07:53:04Z,0
products_telegram_userbot_lifetime,https://github.com/azkadev/products_telegram_userbot_lifetime,383,3,C++,azkadev,Telegram Userbot Life Time Multi Client Support Repeat MEssage / Jaseb / Sebar List,2024-04-13T05:33:45Z,2024-01-04T02:48:22Z,0
ROG-Map,https://github.com/hku-mars/ROG-Map,383,25,C++,hku-mars,,2025-03-13T07:47:17Z,2023-02-24T05:55:33Z,0
termux,https://github.com/azkadev/termux,383,0,C++,azkadev,WIP TERMUX FLUTTER LIBRARY,2024-04-13T05:34:47Z,2024-01-02T09:34:19Z,0
products_whatsapp_bot,https://github.com/azkadev/products_whatsapp_bot,382,0,C++,azkadev,,2024-04-13T05:33:47Z,2024-01-04T05:01:28Z,0
local_ai_app_gratis,https://github.com/azkadev/local_ai_app_gratis,382,0,C++,azkadev,LOCAL AI APP GRATIS / DEMO Memerlukan Akun Github,2024-04-13T05:32:51Z,2024-01-17T05:29:50Z,0
stable_diffusion,https://github.com/azkadev/stable_diffusion,382,0,C++,azkadev,Wip Stable Diffusion Dart,2024-04-13T05:34:12Z,2023-08-15T18:20:24Z,0
products_general_machine_system_services,https://github.com/azkadev/products_general_machine_system_services,382,0,C++,azkadev,General Machine System Services,2024-04-13T05:33:41Z,2024-01-04T04:59:16Z,0
jasa_developer,https://github.com/azkadev/jasa_developer,382,0,C++,azkadev,Jasa Developer Dart & Flutter (App - Web - Backend - api - database - bot - userbot - ai - automation),2024-04-13T05:32:36Z,2024-01-17T05:39:12Z,0
telegram_keep_account_app,https://github.com/azkadev/telegram_keep_account_app,381,0,C++,azkadev,Telegram Keep Account App,2024-04-13T05:34:33Z,2024-01-16T10:02:26Z,0
products_telegram_bot_ai,https://github.com/azkadev/products_telegram_bot_ai,381,1,C++,azkadev,Telegram Bot Local Ai Indonesia,2024-04-13T05:33:44Z,2024-01-04T03:42:53Z,0
tgs,https://github.com/azkadev/tgs,381,0,C++,azkadev,Telegram Animation Sticker,2024-04-13T05:34:52Z,2023-02-08T02:53:00Z,0
Voxel-SLAM,https://github.com/hku-mars/Voxel-SLAM,381,17,C++,hku-mars,,2024-10-14T17:24:54Z,2024-06-03T06:53:21Z,2
telegram_userbot_gratis,https://github.com/azkadev/telegram_userbot_gratis,380,5,C++,azkadev,Telegram Userbot Gratis  LIFE TIME Bisa buat spam / delay spam / repeat message / jaseb,2024-04-18T08:09:41Z,2024-01-11T03:44:09Z,71
awesome_api_lokal_indonesia,https://github.com/azkadev/awesome_api_lokal_indonesia,380,0,C++,azkadev,Awesome Daftar Indonesian lokal Api ,2024-04-13T05:30:27Z,2024-01-17T04:44:20Z,0
OpenVic,https://github.com/OpenVicProject/OpenVic,379,27,C++,OpenVicProject,Main Repo for the OpenVic Project,2025-03-21T00:15:37Z,2023-01-19T18:52:20Z,10
telegram_bot_gratis,https://github.com/azkadev/telegram_bot_gratis,379,0,C++,azkadev,Telegram Bot Gratis Dengan Banyak Fitur,2024-04-13T05:34:27Z,2024-01-15T16:52:21Z,39
Godot-PerfBullets,https://github.com/Moonzel/Godot-PerfBullets,379,9,C++,Moonzel,This plugin uses the MultiMeshInstance2D to render thousands of bullets easily while running the logic in C++ to run at maximum performance. ,2025-03-06T01:00:09Z,2023-08-17T01:43:17Z,5
tgcalls,https://github.com/azkadev/tgcalls,378,0,C++,azkadev,,2024-04-13T05:34:51Z,2023-04-16T03:03:25Z,0
fw,https://github.com/CapibaraZero/fw,378,28,C++,CapibaraZero,CapibaraZero main firmware repository,2025-03-10T22:40:20Z,2023-11-15T17:44:39Z,14
Daily_CF_Problems,https://github.com/Yawn-Sean/Daily_CF_Problems,378,266,C++,Yawn-Sean,"To practice your competitive programming skills, try solving daily Codeforces problems!",2025-03-21T10:51:53Z,2024-02-26T01:04:08Z,0
EnvFuzz,https://github.com/GJDuck/EnvFuzz,378,28,C++,GJDuck,Fuzz anything with Program Environment Fuzzing,2025-01-31T02:43:04Z,2024-04-30T02:11:48Z,3
yolov8-opencv-onnxruntime-cpp,https://github.com/UNeedCryDear/yolov8-opencv-onnxruntime-cpp,378,64,C++,UNeedCryDear,"yolov8 hub,cpp with onnxruntime and opencv",2024-09-13T15:49:37Z,2023-02-07T02:10:07Z,10
ipc,https://github.com/Flow-IPC/ipc,377,14,C++,Flow-IPC,[Start here!] Flow-IPC  - Modern C++ toolkit for high-speed inter-process communication (IPC),2025-03-08T06:36:32Z,2023-11-16T23:08:49Z,11
telegram_tools_gratis,https://github.com/azkadev/telegram_tools_gratis,376,0,C++,azkadev,Telegram Tools ,2024-04-13T05:34:38Z,2024-01-20T19:45:16Z,0
whatsapp_bot_gratis,https://github.com/azkadev/whatsapp_bot_gratis,376,0,C++,azkadev,Whatsapp Bot Gratis Dengan Fitur Berlimpah ,2024-04-13T05:35:08Z,2024-01-16T05:49:17Z,0
unitree_guide,https://github.com/unitreerobotics/unitree_guide,376,83,C++,unitreerobotics,,2024-07-22T14:15:16Z,2023-02-23T12:06:32Z,35
tww,https://github.com/zeldaret/tww,375,58,C++,zeldaret,Decompilation of The Legend of Zelda: The Wind Waker,2025-03-21T05:45:31Z,2023-09-09T14:08:33Z,328
whatsapp_tools_gratis,https://github.com/azkadev/whatsapp_tools_gratis,374,0,C++,azkadev,,2024-04-13T05:35:09Z,2024-01-20T19:46:51Z,0
ZathuraDbg,https://github.com/ZathuraDbg/ZathuraDbg,372,17,C++,ZathuraDbg,An emulation based tool for learning and debugging assembly.,2025-01-25T18:03:13Z,2024-05-07T12:27:19Z,2
winamp,https://github.com/alexfreud/winamp,372,3031,C++,alexfreud,Iconic media player,2024-09-24T13:03:25Z,2024-09-24T14:31:18Z,0
COIN-LIO,https://github.com/ethz-asl/COIN-LIO,372,39,C++,ethz-asl,🪙 COIN-LIO: Complementary Intensity-Augmented LiDAR Inertial Odometry (ICRA 2024),2024-11-12T12:47:50Z,2024-04-25T07:11:22Z,1
WeDot,https://github.com/WeDot-Engine/WeDot,371,22,C++,WeDot-Engine,WeDot 是一个专注于技术和用户体验的多平台 2D 与 3D 游戏引擎，开发者可以把注意力集中在游戏开发本身，而非繁杂的技术细节。,2024-11-17T14:24:37Z,2024-09-30T02:58:30Z,4
hyprscroller,https://github.com/dawsers/hyprscroller,371,20,C++,dawsers,Hyprland layout plugin providing a scrolling layout like PaperWM,2025-03-07T13:25:57Z,2024-03-31T00:01:10Z,2
products_azkadev_bot_app,https://github.com/azkadev/products_azkadev_bot_app,370,0,C++,azkadev,AZKADEV BOT APP Sebuah Application untuk menjalankan berbagai bot / userbot di local device dan tempat pembelian bot / userbot yang paling aman dan mudah,2024-04-13T05:33:30Z,2024-01-24T08:29:16Z,9
DSA-Supreme-,https://github.com/BhavyaBhalla-27/DSA-Supreme-,370,134,C++,BhavyaBhalla-27,Here I will be uploading all the codes and homework solutions that I will be solving in my DSA Journey.,2023-08-09T01:28:01Z,2023-01-22T10:26:38Z,2
Project-Alice,https://github.com/schombert/Project-Alice,369,67,C++,schombert,An open-source game,2025-03-09T23:06:11Z,2023-01-16T07:42:42Z,9
4IFIR,https://github.com/rashevskyv/4IFIR,368,16,C++,rashevskyv,Guide for using 4IFIR - ultimate CFW for overlocking Nintendo Switch,2025-03-12T06:04:19Z,2023-05-14T07:46:49Z,2
ProcessInjectionTechniques,https://github.com/Offensive-Panda/ProcessInjectionTechniques,367,67,C++,Offensive-Panda,"This comprehensive process injection series is crafted for cybersecurity enthusiasts, researchers, and professionals who aim to stay at the forefront of the field. It serves as a central repository of knowledge, offering in-depth exploration of various process injection techniques and methods used by adversaries. ",2024-12-07T05:55:33Z,2024-08-20T17:24:23Z,0
StellarSolver,https://github.com/pentilm/StellarSolver,367,84,C++,pentilm,🌌 High-Performance N-Body Simulation with CUDA and Barnes-Hut Algorithm. 一个努力的，一个延续了近二百个文明的努力，为解决三体问题的努力，寻找太阳运行规律的努力。,2023-07-05T16:20:26Z,2023-07-05T16:08:00Z,0
PCXSense,https://github.com/Denellyne/PCXSense,367,11,C++,Denellyne,Translates the inputs from the Dualsense into XInput making it compatible with any PC Game,2024-06-18T08:55:56Z,2023-12-21T00:10:39Z,6
Fdog-Kit,https://github.com/HuaGouFdog/Fdog-Kit,367,61,C++,HuaGouFdog,Qt工具集合：无边框窗口模板，zookeeper可视化操作工具，thrift接口调用工具（支持数据预制，压测，解析pacp文件），ssh终端工具（基本命令可用），数据库工具（查询表数据），qss工具，其他工具集合等）,2025-03-17T06:20:59Z,2023-08-16T16:13:52Z,2
WeChatPad,https://github.com/rarnu/WeChatPad,365,23,C++,rarnu,强制使用微信平板模式,2023-11-29T03:46:36Z,2023-11-07T03:52:25Z,8
cyberdeck,https://github.com/BenMakesEverything/cyberdeck,365,27,C++,BenMakesEverything,,2023-10-28T02:36:31Z,2023-10-13T13:32:31Z,3
products_azkadev_app,https://github.com/azkadev/products_azkadev_app,365,0,C++,azkadev,Azkadev Super App memungkinkan anda membeli jasa ,2024-04-13T05:33:28Z,2024-01-28T17:50:10Z,0
AtlasLdr,https://github.com/Krypteria/AtlasLdr,364,59,C++,Krypteria,Reflective x64 PE/DLL Loader implemented using Dynamic Indirect Syscalls,2024-10-08T08:46:36Z,2023-12-18T08:12:16Z,0
ct-lio,https://github.com/chengwei0427/ct-lio,363,46,C++,chengwei0427,CT-LIO: Continuous-Time LiDAR-Inertial Odometry,2024-07-18T09:42:41Z,2023-07-12T09:19:38Z,2
SUPER,https://github.com/hku-mars/SUPER,363,51,C++,hku-mars,,2025-03-19T13:30:59Z,2024-12-19T09:07:25Z,1
mod-playerbots,https://github.com/liyunfan1223/mod-playerbots,362,202,C++,liyunfan1223,AzerothCore Playerbots Module,2025-03-21T13:44:40Z,2023-05-29T16:54:36Z,82
mcpe,https://github.com/ReMinecraftPE/mcpe,362,56,C++,ReMinecraftPE,ReMinecraftPE - A custom experience based on Minecraft PE as of 2011.,2025-03-18T04:04:49Z,2023-07-30T19:22:41Z,19
genshin-fps-unlock,https://github.com/xiaonian233/genshin-fps-unlock,361,10,C++,xiaonian233,Genshin Impact Fps Unlock 原神帧率解锁,2025-02-12T10:29:15Z,2023-05-25T06:14:09Z,0
Bluetooth-jammer-esp32,https://github.com/smoochiee/Bluetooth-jammer-esp32,361,80,C++,smoochiee,Bluetooth jamming esp32 with nrf24l01,2024-11-04T11:16:24Z,2024-03-06T05:53:34Z,4
firmware,https://github.com/usetrmnl/firmware,360,60,C++,usetrmnl,TRMNL device firmware,2025-03-20T13:38:21Z,2024-01-13T18:33:02Z,16
MA-LIO,https://github.com/minwoo0611/MA-LIO,360,44,C++,minwoo0611,Asynchronous Multiple LiDAR-Inertial Odometry using Point-wise Inter-LiDAR Uncertainty Propagation,2024-10-24T04:13:55Z,2023-04-19T04:54:01Z,3
HyperDeceit,https://github.com/Xyrem/HyperDeceit,359,66,C++,Xyrem,"HyperDeceit is the ultimate all-in-one library that emulates Hyper-V for Windows, giving you the ability to intercept and manipulate operating system tasks with ease.",2023-06-03T07:08:34Z,2023-05-12T21:23:51Z,0
cc1101-tool,https://github.com/mcore1976/cc1101-tool,355,73,C++,mcore1976,RF tool based on CC1101 module and Arduino Pro Micro 8VMHz/3.3V. Allows using CLI with human readable commands to control CC1101 board over USB interface. Putty or any other serial terminal can be used. It has similar functionality to YardStick One but is cheaper and doesn't need specialized software. Allows for RF jamming and simple replay attack,2024-03-17T12:04:23Z,2023-05-28T13:45:27Z,8
TAD_Sim,https://github.com/Tencent/TAD_Sim,354,101,C++,Tencent,"腾讯自动驾驶仿真系统 TAD Sim (Tencent Autonomous Driving Simulation) 单机版是腾讯自动驾驶以建立更加安全和高效的自动驾驶测试工具为目标, 为自动驾驶系统研发和验证而量身定做的跨平台分布式系统.",2025-02-26T03:03:36Z,2024-08-01T06:43:06Z,73
OnscripterYuri,https://github.com/YuriSizuku/OnscripterYuri,353,18,C++,YuriSizuku,"An enhancement ONScripter project porting to many platforms, especially web. ",2024-12-08T10:53:55Z,2023-02-07T18:15:26Z,4
rangoli,https://github.com/rnayabed/rangoli,353,21,C++,rnayabed,"Free, Open Source, Lightweight, Cross-platform Software for Royal Kludge Keyboards",2024-07-31T11:40:13Z,2023-02-21T08:38:01Z,165
KISS-Matcher,https://github.com/MIT-SPARK/KISS-Matcher,353,27,C++,MIT-SPARK,"KISS-Matcher: Fast, Robust, and Scalable Registration for All Point Clouds",2025-03-17T18:33:25Z,2024-09-10T23:54:09Z,0
Khronos,https://github.com/MIT-SPARK/Khronos,352,18,C++,MIT-SPARK,Spatio-Temporal Metric-Semantic SLAM,2025-03-17T18:43:11Z,2024-02-14T21:51:30Z,9
endstone,https://github.com/EndstoneMC/endstone,352,32,C++,EndstoneMC,"Endstone - High-level Plugin API for Bedrock Dedicated Servers (BDS), in both Python and C++.",2025-03-21T17:45:20Z,2023-07-31T23:27:18Z,14
neural-speed,https://github.com/intel/neural-speed,351,38,C++,intel,An innovative library for efficient LLM inference via low-bit quantization,2024-08-30T22:53:13Z,2023-11-20T04:33:41Z,19
solar_concentrator,https://github.com/remipch/solar_concentrator,351,9,C++,remipch,Homemade automated solar concentrator 🔧 ☀️ 🔎,2024-09-26T08:28:09Z,2024-02-24T20:01:54Z,0
nyxstone,https://github.com/emproof-com/nyxstone,350,15,C++,emproof-com,"Nyxstone: assembly / disassembly library based on LLVM, implemented in C++ with Rust and Python bindings, maintained by emproof.com",2024-12-04T01:37:45Z,2023-09-21T16:21:25Z,7
Ghost,https://github.com/cpu0x00/Ghost,349,60,C++,cpu0x00,Evasive shellcode loader,2024-10-17T10:32:10Z,2024-10-15T17:49:47Z,1
elevationstation,https://github.com/g3tsyst3m/elevationstation,349,44,C++,g3tsyst3m,elevate to SYSTEM any way we can!  Metasploit and PSEXEC getsystem alternative,2023-11-02T23:52:51Z,2023-06-10T03:30:59Z,0
cs2-sdk,https://github.com/bruhmoment21/cs2-sdk,348,49,C++,bruhmoment21,Counter-Strike 2 SDK/Base written in C++.,2024-06-08T03:40:56Z,2023-03-26T16:43:31Z,16
DCOMUploadExec,https://github.com/deepinstinct/DCOMUploadExec,348,51,C++,deepinstinct,DCOM Lateral movement POC abusing the IMsiServer interface - uploads and executes a payload remotely ,2024-12-13T14:03:12Z,2024-11-13T16:05:29Z,0
qengine,https://github.com/Chemiculs/qengine,348,44,C++,Chemiculs,C++ 17 or higher control flow obfuscation library for windows binaries,2024-08-25T18:12:03Z,2023-06-07T00:27:23Z,2
general_dev,https://github.com/azkadev/general_dev,348,0,C++,azkadev,General Developer Tools And Library Dart,2024-04-13T05:32:14Z,2024-02-24T13:19:14Z,0
ThreepeatAnimTools,https://github.com/threepeatgames/ThreepeatAnimTools,348,59,C++,threepeatgames,Threepeat Anim Tools (Tatools) - Animation tools for Unreal 5.4+,2024-12-01T15:04:54Z,2024-10-18T12:06:26Z,2
hyprgrass,https://github.com/horriblename/hyprgrass,347,16,C++,horriblename,hyprland plugin for touch screen gestures,2025-03-16T01:11:43Z,2023-03-08T16:07:29Z,12
Spyndicapped,https://github.com/CICADA8-Research/Spyndicapped,347,51,C++,CICADA8-Research,COM ViewLogger — new malware keylogging technique,2025-01-06T07:31:29Z,2024-12-25T11:47:39Z,0
MajorPrivacy,https://github.com/xanasoft/MajorPrivacy,347,22,C++,xanasoft,Advanced Privacy Tool for Windows,2025-03-04T18:14:50Z,2023-12-31T10:35:16Z,27
